transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference,date,year,month,day,hour,day_of_week,is_weekend
2026-04-16 07:00:00,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Full Fare,,64.0,40.76678,-73.92148,POINT (-73.92148 40.76678),2026-04-16,2026,4,16,7,Thursday,False
2026-04-13 20:00:00,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Other,1.0,0.0,40.77026,-73.91785,POINT (-73.91785 40.77026),2026-04-13,2026,4,13,20,Monday,False
2026-04-06 15:00:00,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Fair Fare,45.0,0.0,40.74841,-73.87661,POINT (-73.87661 40.74841),2026-04-06,2026,4,6,15,Monday,False
2026-04-17 14:00:00,subway,460,33 St-Rawson St (7),Queens,omny,OMNY - Full Fare,457.0,5.0,40.744587,-73.931,POINT (-73.931 40.744587),2026-04-17,2026,4,17,14,Friday,False
2026-04-10 16:00:00,subway,273,"Queens Plaza (E,F,R)",Queens,omny,OMNY - Seniors & Disability,50.0,5.0,40.748974,-73.93724,POINT (-73.93724 40.748974),2026-04-10,2026,4,10,16,Friday,False
2026-04-19 13:00:00,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,metrocard,Metrocard - Other,6.0,0.0,40.72169,-73.84452,POINT (-73.84452 40.72169),2026-04-19,2026,4,19,13,Sunday,True
2026-04-05 15:00:00,subway,460,33 St-Rawson St (7),Queens,omny,OMNY - Fair Fare,10.0,0.0,40.744587,-73.931,POINT (-73.931 40.744587),2026-04-05,2026,4,5,15,Sunday,True
2026-04-06 16:00:00,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Seniors & Disability,38.0,7.0,40.77026,-73.91785,POINT (-73.91785 40.77026),2026-04-06,2026,4,6,16,Monday,False
2026-04-08 23:00:00,subway,459,40 St-Lowery St (7),Queens,omny,OMNY - Students,4.0,0.0,40.743782,-73.92402,POINT (-73.92402 40.743782),2026-04-08,2026,4,8,23,Wednesday,False
2026-04-13 01:00:00,subway,255,169 St (F),Queens,omny,OMNY - Full Fare,6.0,1.0,40.71047,-73.7936,POINT (-73.7936 40.71047),2026-04-13,2026,4,13,1,Monday,False
2026-04-01 21:00:00,subway,282,21 St (G),Queens,metrocard,Metrocard - Other,4.0,0.0,40.744064,-73.94972,POINT (-73.94972 40.744064),2026-04-01,2026,4,1,21,Wednesday,False
2026-04-03 23:00:00,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Students,2.0,2.0,40.712646,-73.78381,POINT (-73.78381 40.712646),2026-04-03,2026,4,3,23,Friday,False
2026-04-02 15:00:00,subway,198,Howard Beach-JFK Airport (A),Queens,metrocard,Metrocard - Other,5.0,0.0,40.660477,-73.8303,POINT (-73.8303 40.660477),2026-04-02,2026,4,2,15,Thursday,False
2026-04-09 14:00:00,subway,269,"Northern Blvd (M,R)",Queens,metrocard,Metrocard - Other,7.0,0.0,40.752884,-73.906006,POINT (-73.906006 40.752884),2026-04-09,2026,4,9,14,Thursday,False
2026-04-07 11:00:00,subway,448,Mets-Willets Point (7),Queens,metrocard,Metrocard - Other,12.0,0.0,40.754623,-73.84563,POINT (-73.84563 40.754623),2026-04-07,2026,4,7,11,Tuesday,False
2026-04-21 06:00:00,subway,221,21 St-Queensbridge (M),Queens,omny,OMNY - Students,34.0,4.0,40.754204,-73.94283,POINT (-73.94283 40.754204),2026-04-21,2026,4,21,6,Tuesday,False
2026-04-04 14:00:00,subway,110,Forest Av (M),Queens,omny,OMNY - Other,1.0,0.0,40.704422,-73.903076,POINT (-73.903076 40.704422),2026-04-04,2026,4,4,14,Saturday,True
2026-04-20 09:00:00,subway,5,"36 Av (N,W)",Queens,omny,OMNY - Fair Fare,15.0,1.0,40.756805,-73.92957,POINT (-73.92957 40.756805),2026-04-20,2026,4,20,9,Monday,False
2026-04-03 06:00:00,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Seniors & Disability,20.0,1.0,40.706184,-73.895874,POINT (-73.895874 40.706184),2026-04-03,2026,4,3,6,Friday,False
2026-04-03 15:00:00,subway,199,"Broad Channel (A,S)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.608383,-73.815926,POINT (-73.815926 40.608383),2026-04-03,2026,4,3,15,Friday,False
2026-04-01 14:00:00,subway,198,Howard Beach-JFK Airport (A),Queens,omny,OMNY - Students,5.0,0.0,40.660477,-73.8303,POINT (-73.8303 40.660477),2026-04-01,2026,4,1,14,Wednesday,False
2026-04-19 10:00:00,subway,201,"Beach 98 St (A,S)",Queens,omny,OMNY - Full Fare,4.0,0.0,40.585308,-73.82056,POINT (-73.82056 40.585308),2026-04-19,2026,4,19,10,Sunday,True
2026-04-01 17:00:00,subway,192,Rockaway Blvd (A),Queens,omny,OMNY - Students,37.0,7.0,40.680428,-73.84386,POINT (-73.84386 40.680428),2026-04-01,2026,4,1,17,Wednesday,False
2026-04-18 02:00:00,subway,456,61 St-Woodside (7),Queens,omny,OMNY - Students,4.0,0.0,40.74563,-73.902985,POINT (-73.902985 40.74563),2026-04-18,2026,4,18,2,Saturday,True
2026-04-03 20:00:00,subway,129,Halsey St (L),Queens,omny,OMNY - Students,4.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2026-04-03,2026,4,3,20,Friday,False
2026-04-09 15:00:00,subway,191,88 St (A),Queens,omny,OMNY - Students,9.0,0.0,40.679844,-73.85147,POINT (-73.85147 40.679844),2026-04-09,2026,4,9,15,Thursday,False
2026-04-06 22:00:00,subway,452,90 St-Elmhurst Av (7),Queens,metrocard,Metrocard - Other,3.0,0.0,40.74841,-73.87661,POINT (-73.87661 40.74841),2026-04-06,2026,4,6,22,Monday,False
2026-04-07 12:00:00,subway,269,"Northern Blvd (M,R)",Queens,omny,OMNY - Full Fare,110.0,21.0,40.752884,-73.906006,POINT (-73.906006 40.752884),2026-04-07,2026,4,7,12,Tuesday,False
2026-04-03 09:00:00,subway,255,169 St (F),Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.71047,-73.7936,POINT (-73.7936 40.71047),2026-04-03,2026,4,3,9,Friday,False
2026-04-01 16:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Fair Fare,11.0,5.0,40.68595,-73.8258,POINT (-73.8258 40.68595),2026-04-01,2026,4,1,16,Wednesday,False
2026-04-21 01:00:00,subway,80,"121 St (J,Z)",Queens,omny,OMNY - Other,1.0,0.0,40.700493,-73.82829,POINT (-73.82829 40.700493),2026-04-21,2026,4,21,1,Tuesday,False
2026-04-12 05:00:00,subway,451,Junction Blvd (7),Queens,omny,OMNY - Fair Fare,12.0,1.0,40.749146,-73.86953,POINT (-73.86953 40.749146),2026-04-12,2026,4,12,5,Sunday,True
2026-04-13 18:00:00,subway,258,"Briarwood (E,F)",Queens,omny,OMNY - Seniors & Disability,5.0,0.0,40.70918,-73.82057,POINT (-73.82057 40.70918),2026-04-13,2026,4,13,18,Monday,False
2026-04-21 08:00:00,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Seniors & Disability,178.0,91.0,40.712646,-73.78381,POINT (-73.78381 40.712646),2026-04-21,2026,4,21,8,Tuesday,False
2026-04-03 08:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Fair Fare,17.0,4.0,40.68595,-73.8258,POINT (-73.8258 40.68595),2026-04-03,2026,4,3,8,Friday,False
2026-04-04 00:00:00,subway,264,"Woodhaven Blvd (M,R)",Queens,metrocard,Metrocard - Other,2.0,0.0,40.733105,-73.86923,POINT (-73.86923 40.733105),2026-04-04,2026,4,4,0,Saturday,True
2026-04-15 17:00:00,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.775036,-73.91203,POINT (-73.91203 40.775036),2026-04-15,2026,4,15,17,Wednesday,False
2026-04-01 06:00:00,subway,272,"36 St (M,R)",Queens,omny,OMNY - Other,2.0,0.0,40.75204,-73.92878,POINT (-73.92878 40.75204),2026-04-01,2026,4,1,6,Wednesday,False
2026-04-01 21:00:00,subway,460,33 St-Rawson St (7),Queens,metrocard,Metrocard - Other,1.0,0.0,40.744587,-73.931,POINT (-73.931 40.744587),2026-04-01,2026,4,1,21,Wednesday,False
2026-04-10 17:00:00,subway,464,Vernon Blvd-Jackson Av (7),Queens,omny,OMNY - Full Fare,,25.0,40.742626,-73.95358,POINT (-73.95358 40.742626),2026-04-10,2026,4,10,17,Friday,False
2026-04-12 08:00:00,subway,257,Sutphin Blvd (F),Queens,omny,OMNY - Full Fare,77.0,1.0,40.70546,-73.81071,POINT (-73.81071 40.70546),2026-04-12,2026,4,12,8,Sunday,True
2026-04-22 13:00:00,subway,463,Hunters Point Av (7),Queens,metrocard,Metrocard - Other,3.0,1.0,40.742214,-73.94891,POINT (-73.94891 40.742214),2026-04-22,2026,4,22,13,Wednesday,False
2026-04-01 08:00:00,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.76678,-73.92148,POINT (-73.92148 40.76678),2026-04-01,2026,4,1,8,Wednesday,False
2026-04-19 07:00:00,subway,273,"Queens Plaza (E,F,R)",Queens,metrocard,Metrocard - Other,12.0,0.0,40.748974,-73.93724,POINT (-73.93724 40.748974),2026-04-19,2026,4,19,7,Sunday,True
2026-04-05 11:00:00,subway,262,"67 Av (M,R)",Queens,metrocard,Metrocard - Other,2.0,0.0,40.726524,-73.85272,POINT (-73.85272 40.726524),2026-04-05,2026,4,5,11,Sunday,True
2026-04-06 05:00:00,subway,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,omny,OMNY - Seniors & Disability,42.0,17.0,40.700485,-73.80797,POINT (-73.80797 40.700485),2026-04-06,2026,4,6,5,Monday,False
2026-04-14 06:00:00,subway,80,"121 St (J,Z)",Queens,omny,OMNY - Full Fare,101.0,12.0,40.700493,-73.82829,POINT (-73.82829 40.700493),2026-04-14,2026,4,14,6,Tuesday,False
2026-04-01 11:00:00,subway,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,metrocard,Metrocard - Full Fare,1.0,1.0,40.70215,-73.80111,POINT (-73.80111 40.70215),2026-04-01,2026,4,1,11,Wednesday,False
2026-04-02 21:00:00,subway,266,"Elmhurst Av (M,R)",Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.742455,-73.88202,POINT (-73.88202 40.742455),2026-04-02,2026,4,2,21,Thursday,False
2026-04-08 03:00:00,subway,110,Forest Av (M),Queens,omny,OMNY - Other,1.0,0.0,40.704422,-73.903076,POINT (-73.903076 40.704422),2026-04-08,2026,4,8,3,Wednesday,False
2026-04-01 23:00:00,subway,606,"Court Sq-23 St (7,E,F,G)",Queens,omny,OMNY - Full Fare,197.0,8.0,40.747143,-73.94503,POINT (-73.94503 40.747143),2026-04-01,2026,4,1,23,Wednesday,False
2026-04-22 23:00:00,subway,268,"65 St (M,R)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.74967,-73.89845,POINT (-73.89845 40.74967),2026-04-22,2026,4,22,23,Wednesday,False
2026-04-11 14:00:00,subway,270,"46 St (M,R)",Queens,omny,OMNY - Students,20.0,0.0,40.756313,-73.91333,POINT (-73.91333 40.756313),2026-04-11,2026,4,11,14,Saturday,True
2026-04-21 16:00:00,subway,447,Flushing-Main St (7),Queens,omny,OMNY - Full Fare,,675.0,40.7596,-73.83003,POINT (-73.83003 40.7596),2026-04-21,2026,4,21,16,Tuesday,False
2026-04-09 11:00:00,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.75288,-73.932755,POINT (-73.932755 40.75288),2026-04-09,2026,4,9,11,Thursday,False
2026-04-20 05:00:00,subway,463,Hunters Point Av (7),Queens,metrocard,Metrocard - Other,2.0,0.0,40.742214,-73.94891,POINT (-73.94891 40.742214),2026-04-20,2026,4,20,5,Monday,False
2026-04-16 23:00:00,subway,83,"Woodhaven Blvd (J,Z)",Queens,omny,OMNY - Seniors & Disability,2.0,1.0,40.69388,-73.85158,POINT (-73.85158 40.69388),2026-04-16,2026,4,16,23,Thursday,False
2026-04-09 19:00:00,subway,450,103 St-Corona Plaza (7),Queens,omny,OMNY - Fair Fare,16.0,0.0,40.749866,-73.8627,POINT (-73.8627 40.749866),2026-04-09,2026,4,9,19,Thursday,False
2026-04-05 11:00:00,subway,84,85 St-Forest Pkwy (J),Queens,omny,OMNY - Seniors & Disability,4.0,0.0,40.692436,-73.86001,POINT (-73.86001 40.692436),2026-04-05,2026,4,5,11,Sunday,True
2026-04-13 15:00:00,subway,451,Junction Blvd (7),Queens,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.749146,-73.86953,POINT (-73.86953 40.749146),2026-04-13,2026,4,13,15,Monday,False
2026-04-07 10:00:00,subway,205,Beach 60 St (A),Queens,omny,OMNY - Full Fare,28.0,0.0,40.592373,-73.78852,POINT (-73.78852 40.592373),2026-04-07,2026,4,7,10,Tuesday,False
2026-04-03 12:00:00,subway,83,"Woodhaven Blvd (J,Z)",Queens,omny,OMNY - Seniors & Disability,13.0,2.0,40.69388,-73.85158,POINT (-73.85158 40.69388),2026-04-03,2026,4,3,12,Friday,False
2026-04-20 12:00:00,subway,266,"Elmhurst Av (M,R)",Queens,omny,OMNY - Students,17.0,0.0,40.742455,-73.88202,POINT (-73.88202 40.742455),2026-04-20,2026,4,20,12,Monday,False
2026-04-05 11:00:00,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Other,12.0,1.0,40.712646,-73.78381,POINT (-73.78381 40.712646),2026-04-05,2026,4,5,11,Sunday,True
2026-04-06 20:00:00,subway,221,21 St-Queensbridge (M),Queens,omny,OMNY - Other,1.0,0.0,40.754204,-73.94283,POINT (-73.94283 40.754204),2026-04-06,2026,4,6,20,Monday,False
2026-04-03 18:00:00,subway,4,"Broadway (N,W)",Queens,omny,OMNY - Students,17.0,0.0,40.76182,-73.92551,POINT (-73.92551 40.76182),2026-04-03,2026,4,3,18,Friday,False
2026-04-06 19:00:00,subway,266,"Elmhurst Av (M,R)",Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.742455,-73.88202,POINT (-73.88202 40.742455),2026-04-06,2026,4,6,19,Monday,False
2026-04-15 22:00:00,subway,81,111 St (J),Queens,omny,OMNY - Full Fare,9.0,0.0,40.69742,-73.83634,POINT (-73.83634 40.69742),2026-04-15,2026,4,15,22,Wednesday,False
2026-04-21 11:00:00,subway,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.700485,-73.80797,POINT (-73.80797 40.700485),2026-04-21,2026,4,21,11,Tuesday,False
2026-04-22 11:00:00,subway,83,"Woodhaven Blvd (J,Z)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.69388,-73.85158,POINT (-73.85158 40.69388),2026-04-22,2026,4,22,11,Wednesday,False
2026-04-12 12:00:00,subway,268,"65 St (M,R)",Queens,omny,OMNY - Students,9.0,0.0,40.74967,-73.89845,POINT (-73.89845 40.74967),2026-04-12,2026,4,12,12,Sunday,True
2026-04-21 08:00:00,subway,262,"67 Av (M,R)",Queens,omny,OMNY - Fair Fare,31.0,0.0,40.726524,-73.85272,POINT (-73.85272 40.726524),2026-04-21,2026,4,21,8,Tuesday,False
2026-04-22 10:00:00,subway,460,33 St-Rawson St (7),Queens,omny,OMNY - Fair Fare,21.0,0.0,40.744587,-73.931,POINT (-73.931 40.744587),2026-04-22,2026,4,22,10,Wednesday,False
2026-04-15 06:00:00,subway,200,"Beach 90 St (A,S)",Queens,omny,OMNY - Students,13.0,0.0,40.588036,-73.813644,POINT (-73.813644 40.588036),2026-04-15,2026,4,15,6,Wednesday,False
2026-04-20 08:00:00,subway,450,103 St-Corona Plaza (7),Queens,omny,OMNY - Seniors & Disability,45.0,3.0,40.749866,-73.8627,POINT (-73.8627 40.749866),2026-04-20,2026,4,20,8,Monday,False
2026-04-04 08:00:00,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,metrocard,Metrocard - Other,4.0,0.0,40.775036,-73.91203,POINT (-73.91203 40.775036),2026-04-04,2026,4,4,8,Saturday,True
2026-04-02 07:00:00,subway,451,Junction Blvd (7),Queens,omny,OMNY - Seniors & Disability,62.0,5.0,40.749146,-73.86953,POINT (-73.86953 40.749146),2026-04-02,2026,4,2,7,Thursday,False
2026-04-08 17:00:00,subway,191,88 St (A),Queens,metrocard,Metrocard - Other,2.0,0.0,40.679844,-73.85147,POINT (-73.85147 40.679844),2026-04-08,2026,4,8,17,Wednesday,False
2026-04-21 05:00:00,subway,6,"39 Av-Dutch Kills (N,W)",Queens,omny,OMNY - Fair Fare,2.0,0.0,40.75288,-73.932755,POINT (-73.932755 40.75288),2026-04-21,2026,4,21,5,Tuesday,False
2026-04-08 20:00:00,subway,460,33 St-Rawson St (7),Queens,omny,OMNY - Seniors & Disability,9.0,0.0,40.744587,-73.931,POINT (-73.931 40.744587),2026-04-08,2026,4,8,20,Wednesday,False
2026-04-19 23:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Students,6.0,1.0,40.737015,-73.87722,POINT (-73.87722 40.737015),2026-04-19,2026,4,19,23,Sunday,True
2026-04-12 19:00:00,subway,203,"Rockaway Park-Beach 116 St (A,S)",Queens,omny,OMNY - Fair Fare,3.0,0.0,40.580902,-73.835594,POINT (-73.835594 40.580902),2026-04-12,2026,4,12,19,Sunday,True
2026-04-21 23:00:00,subway,4,"Broadway (N,W)",Queens,omny,OMNY - Full Fare,57.0,1.0,40.76182,-73.92551,POINT (-73.92551 40.76182),2026-04-21,2026,4,21,23,Tuesday,False
2026-04-22 11:00:00,subway,255,169 St (F),Queens,omny,OMNY - Other,5.0,2.0,40.71047,-73.7936,POINT (-73.7936 40.71047),2026-04-22,2026,4,22,11,Wednesday,False
2026-04-03 15:00:00,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Other,10.0,0.0,40.76678,-73.92148,POINT (-73.92148 40.76678),2026-04-03,2026,4,3,15,Friday,False
2026-04-11 01:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,metrocard,Metrocard - Other,1.0,0.0,40.68595,-73.8258,POINT (-73.8258 40.68595),2026-04-11,2026,4,11,1,Saturday,True
2026-04-22 05:00:00,subway,259,"Kew Gardens-Union Tpke (E,F)",Queens,omny,OMNY - Fair Fare,17.0,10.0,40.71444,-73.83101,POINT (-73.83101 40.71444),2026-04-22,2026,4,22,5,Wednesday,False
2026-04-16 20:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Students,4.0,1.0,40.68595,-73.8258,POINT (-73.8258 40.68595),2026-04-16,2026,4,16,20,Thursday,False
2026-04-09 05:00:00,subway,269,"Northern Blvd (M,R)",Queens,omny,OMNY - Full Fare,127.0,28.0,40.752884,-73.906006,POINT (-73.906006 40.752884),2026-04-09,2026,4,9,5,Thursday,False
2026-04-17 23:00:00,subway,82,"104 St (J,Z)",Queens,omny,OMNY - Full Fare,9.0,0.0,40.69518,-73.84433,POINT (-73.84433 40.69518),2026-04-17,2026,4,17,23,Friday,False
2026-04-06 11:00:00,subway,221,21 St-Queensbridge (M),Queens,omny,OMNY - Seniors & Disability,28.0,5.0,40.754204,-73.94283,POINT (-73.94283 40.754204),2026-04-06,2026,4,6,11,Monday,False
2026-04-18 12:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Fair Fare,28.0,4.0,40.737015,-73.87722,POINT (-73.87722 40.737015),2026-04-18,2026,4,18,12,Saturday,True
2026-04-05 15:00:00,subway,262,"67 Av (M,R)",Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.726524,-73.85272,POINT (-73.85272 40.726524),2026-04-05,2026,4,5,15,Sunday,True
2026-04-14 11:00:00,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Other,3.0,0.0,40.76678,-73.92148,POINT (-73.92148 40.76678),2026-04-14,2026,4,14,11,Tuesday,False
2026-04-17 22:00:00,subway,81,111 St (J),Queens,omny,OMNY - Fair Fare,4.0,0.0,40.69742,-73.83634,POINT (-73.83634 40.69742),2026-04-17,2026,4,17,22,Friday,False
2026-04-17 12:00:00,subway,257,Sutphin Blvd (F),Queens,omny,OMNY - Other,9.0,0.0,40.70546,-73.81071,POINT (-73.81071 40.70546),2026-04-17,2026,4,17,12,Friday,False
2026-04-04 15:00:00,subway,200,"Beach 90 St (A,S)",Queens,omny,OMNY - Students,2.0,0.0,40.588036,-73.813644,POINT (-73.813644 40.588036),2026-04-04,2026,4,4,15,Saturday,True
2026-04-01 20:00:00,subway,269,"Northern Blvd (M,R)",Queens,omny,OMNY - Students,9.0,0.0,40.752884,-73.906006,POINT (-73.906006 40.752884),2026-04-01,2026,4,1,20,Wednesday,False
2026-04-15 12:00:00,subway,282,21 St (G),Queens,omny,OMNY - Fair Fare,1.0,1.0,40.744064,-73.94972,POINT (-73.94972 40.744064),2026-04-15,2026,4,15,12,Wednesday,False
2026-04-07 02:00:00,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,omny,OMNY - Other,1.0,0.0,40.775036,-73.91203,POINT (-73.91203 40.775036),2026-04-07,2026,4,7,2,Tuesday,False
2026-04-03 19:00:00,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,omny,OMNY - Other,25.0,2.0,40.72169,-73.84452,POINT (-73.84452 40.72169),2026-04-03,2026,4,3,19,Friday,False
2026-04-16 16:00:00,subway,108,Middle Village-Metropolitan Av (M),Queens,omny,OMNY - Seniors & Disability,12.0,3.0,40.711395,-73.8896,POINT (-73.8896 40.711395),2026-04-16,2026,4,16,16,Thursday,False
2026-04-10 01:00:00,subway,451,Junction Blvd (7),Queens,omny,OMNY - Other,1.0,0.0,40.749146,-73.86953,POINT (-73.86953 40.749146),2026-04-10,2026,4,10,1,Friday,False
2026-04-13 20:00:00,subway,457,52 St (7),Queens,omny,OMNY - Full Fare,42.0,0.0,40.74415,-73.91255,POINT (-73.91255 40.74415),2026-04-13,2026,4,13,20,Monday,False
2026-04-13 09:00:00,subway,109,Fresh Pond Rd (M),Queens,metrocard,Metrocard - Other,3.0,0.0,40.706184,-73.895874,POINT (-73.895874 40.706184),2026-04-13,2026,4,13,9,Monday,False
2026-04-19 03:00:00,subway,262,"67 Av (M,R)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.726524,-73.85272,POINT (-73.85272 40.726524),2026-04-19,2026,4,19,3,Sunday,True
2026-04-22 21:00:00,subway,4,"Broadway (N,W)",Queens,omny,OMNY - Seniors & Disability,9.0,0.0,40.76182,-73.92551,POINT (-73.92551 40.76182),2026-04-22,2026,4,22,21,Wednesday,False
2026-04-21 02:00:00,subway,606,"Court Sq-23 St (7,E,F,G)",Queens,omny,OMNY - Full Fare,30.0,2.0,40.747143,-73.94503,POINT (-73.94503 40.747143),2026-04-21,2026,4,21,2,Tuesday,False
2026-04-05 07:00:00,subway,191,88 St (A),Queens,omny,OMNY - Seniors & Disability,1.0,0.0,40.679844,-73.85147,POINT (-73.85147 40.679844),2026-04-05,2026,4,5,7,Sunday,True
2026-04-11 11:00:00,subway,205,Beach 60 St (A),Queens,omny,OMNY - Full Fare,1.0,0.0,40.592373,-73.78852,POINT (-73.78852 40.592373),2026-04-11,2026,4,11,11,Saturday,True
2026-04-13 13:00:00,subway,202,"Beach 105 St (A,S)",Queens,omny,OMNY - Fair Fare,1.0,0.0,40.58321,-73.82756,POINT (-73.82756 40.58321),2026-04-13,2026,4,13,13,Monday,False
2026-04-20 14:00:00,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Students,104.0,16.0,40.712646,-73.78381,POINT (-73.78381 40.712646),2026-04-20,2026,4,20,14,Monday,False
2026-04-11 21:00:00,subway,257,Sutphin Blvd (F),Queens,omny,OMNY - Seniors & Disability,4.0,0.0,40.70546,-73.81071,POINT (-73.81071 40.70546),2026-04-11,2026,4,11,21,Saturday,True
2026-04-16 11:00:00,subway,111,Seneca Av (M),Queens,metrocard,Metrocard - Other,1.0,0.0,40.702763,-73.90774,POINT (-73.90774 40.702763),2026-04-16,2026,4,16,11,Thursday,False
2026-04-03 07:00:00,subway,80,"121 St (J,Z)",Queens,omny,OMNY - Full Fare,74.0,6.0,40.700493,-73.82829,POINT (-73.82829 40.700493),2026-04-03,2026,4,3,7,Friday,False
2026-04-08 13:00:00,subway,255,169 St (F),Queens,metrocard,Metrocard - Other,3.0,0.0,40.71047,-73.7936,POINT (-73.7936 40.71047),2026-04-08,2026,4,8,13,Wednesday,False
2026-04-12 10:00:00,subway,263,"63 Dr-Rego Park (M,R)",Queens,omny,OMNY - Fair Fare,22.0,0.0,40.729847,-73.8616,POINT (-73.8616 40.729847),2026-04-12,2026,4,12,10,Sunday,True
2026-04-15 19:00:00,subway,209,Far Rockaway-Mott Av (A),Queens,metrocard,Metrocard - Other,3.0,0.0,40.603996,-73.7554,POINT (-73.7554 40.603996),2026-04-15,2026,4,15,19,Wednesday,False
2026-04-21 15:00:00,subway,190,80 St (A),Queens,omny,OMNY - Students,7.0,0.0,40.67937,-73.85899,POINT (-73.85899 40.67937),2026-04-21,2026,4,21,15,Tuesday,False
2026-04-15 13:00:00,subway,270,"46 St (M,R)",Queens,omny,OMNY - Full Fare,206.0,5.0,40.756313,-73.91333,POINT (-73.91333 40.756313),2026-04-15,2026,4,15,13,Wednesday,False
2026-04-22 09:00:00,subway,273,"Queens Plaza (E,F,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.748974,-73.93724,POINT (-73.93724 40.748974),2026-04-22,2026,4,22,9,Wednesday,False
2026-04-09 14:00:00,subway,463,Hunters Point Av (7),Queens,omny,OMNY - Fair Fare,3.0,0.0,40.742214,-73.94891,POINT (-73.94891 40.742214),2026-04-09,2026,4,9,14,Thursday,False
2026-04-11 13:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.737015,-73.87722,POINT (-73.87722 40.737015),2026-04-11,2026,4,11,13,Saturday,True
2026-04-05 18:00:00,subway,455,69 St (7),Queens,omny,OMNY - Other,1.0,0.0,40.746326,-73.8964,POINT (-73.8964 40.746326),2026-04-05,2026,4,5,18,Sunday,True
2026-04-19 15:00:00,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Students,5.0,0.0,40.76678,-73.92148,POINT (-73.92148 40.76678),2026-04-19,2026,4,19,15,Sunday,True
2026-04-18 16:00:00,subway,457,52 St (7),Queens,omny,OMNY - Students,11.0,0.0,40.74415,-73.91255,POINT (-73.91255 40.74415),2026-04-18,2026,4,18,16,Saturday,True
2026-04-16 06:00:00,subway,190,80 St (A),Queens,omny,OMNY - Students,32.0,0.0,40.67937,-73.85899,POINT (-73.85899 40.67937),2026-04-16,2026,4,16,6,Thursday,False
2026-04-10 21:00:00,subway,221,21 St-Queensbridge (M),Queens,omny,OMNY - Full Fare,137.0,14.0,40.754204,-73.94283,POINT (-73.94283 40.754204),2026-04-10,2026,4,10,21,Friday,False
2026-04-18 11:00:00,subway,450,103 St-Corona Plaza (7),Queens,metrocard,Metrocard - Other,15.0,0.0,40.749866,-73.8627,POINT (-73.8627 40.749866),2026-04-18,2026,4,18,11,Saturday,True
2026-04-14 14:00:00,subway,196,Aqueduct Racetrack (A),Queens,omny,OMNY - Fair Fare,1.0,0.0,40.672096,-73.83592,POINT (-73.83592 40.672096),2026-04-14,2026,4,14,14,Tuesday,False
